CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Attrition_Flag
709961958,58.0,F,4,High School,Divorced,Unknown,Blue,45,4,1,1,,2517,18548.0,Attrited Customer
718301508,41.0,M,2,High School,Married,$60K - $80K,Blue,30,6,3,2,,1765,7663.0,Existing Customer
714831033,54.0,M,5,Graduate,Married,$80K - $120K,Blue,47,4,1,3,6065.0,1728,4337.0,Existing Customer
710653158,39.0,F,4,Graduate,Married,Unknown,,21,6,1,4,5024.0,1613,3411.0,Existing Customer
721265883,26.0,M,1,Graduate,Single,Less than $40K,Blue,13,3,3,2,2174.0,1514,660.0,Existing Customer
715049583,60.0,M,1,Unknown,Married,$60K - $80K,Blue,54,5,3,3,,2341,1057.0,Existing Customer
715394883,35.0,F,2,High School,Married,Unknown,Blue,36,3,2,4,4319.0,1151,3168.0,Existing Customer
773448558,46.0,M,3,Graduate,Divorced,$80K - $120K,Blue,40,6,3,3,3673.0,2292,1381.0,Existing Customer
717249783,47.0,M,4,Unknown,Unknown,$60K - $80K,,39,5,2,2,1815.0,740,1075.0,Existing Customer
708344358,,F,3,High School,Married,Unknown,Blue,45,5,1,3,2495.0,1354,1141.0,Existing Customer
712003083,55.0,M,1,Graduate,Married,$80K - $120K,,36,3,2,4,34516.0,2102,32414.0,Existing Customer
754282908,50.0,F,1,Post-Graduate,Married,Less than $40K,,43,3,1,3,,844,2524.0,Existing Customer
717412608,38.0,F,2,High School,Married,$40K - $60K,Blue,28,3,2,2,7225.0,0,7225.0,Attrited Customer
719412258,,F,3,Graduate,Single,Less than $40K,,30,5,3,4,,815,4387.0,Existing Customer
788675658,39.0,F,2,Unknown,Single,Less than $40K,Blue,29,6,2,4,1923.0,845,1078.0,Existing Customer
717683583,39.0,M,3,High School,Single,$60K - $80K,Blue,36,4,2,3,6929.0,1691,5238.0,Existing Customer
820584408,49.0,F,3,Graduate,Single,Less than $40K,Blue,44,3,3,2,4364.0,1507,2857.0,Existing Customer
719392833,45.0,F,3,Graduate,Married,Less than $40K,Blue,38,3,3,2,2400.0,1613,787.0,Existing Customer
718595583,55.0,M,3,Graduate,Married,$80K - $120K,Blue,36,3,2,3,25878.0,1733,24145.0,Existing Customer
778508883,,M,5,Graduate,Married,$120K +,Blue,24,4,1,4,,1926,9950.0,Existing Customer
715511658,49.0,F,5,Post-Graduate,Unknown,$40K - $60K,,39,3,1,4,,0,4568.0,Existing Customer
711999783,41.0,M,3,Uneducated,Married,$80K - $120K,,31,4,2,2,4740.0,1348,3392.0,Existing Customer
753856008,49.0,F,2,Unknown,Unknown,$40K - $60K,Blue,42,6,1,4,4949.0,1495,3454.0,Existing Customer
789920883,45.0,F,3,Graduate,Single,Unknown,Blue,36,3,3,4,11189.0,2517,8672.0,Existing Customer
788677533,44.0,M,4,Unknown,Married,$120K +,Blue,31,4,3,4,34516.0,1197,33319.0,Existing Customer
716284308,65.0,M,2,Graduate,Married,Unknown,,55,3,2,2,,2175,3924.0,Existing Customer
712120608,35.0,M,3,College,Married,$80K - $120K,,27,3,2,3,3575.0,1884,1691.0,Attrited Customer
715482483,26.0,M,0,High School,Single,Unknown,,36,5,2,3,,1421,1763.0,Existing Customer
720848733,38.0,M,1,High School,Married,$80K - $120K,,24,4,3,2,13363.0,1230,12133.0,Existing Customer
708480333,65.0,M,0,Unknown,Single,$40K - $60K,,36,5,2,3,2163.0,932,1231.0,Existing Customer
826723308,58.0,M,3,College,Married,$120K +,,54,5,1,4,,2088,1364.0,Existing Customer
801369258,47.0,F,5,Post-Graduate,Married,$40K - $60K,Blue,41,6,2,2,4466.0,777,3689.0,Existing Customer
709584483,33.0,F,3,Graduate,Married,Less than $40K,Blue,25,4,1,4,3030.0,2517,513.0,Existing Customer
715708308,54.0,F,3,Doctorate,Married,$40K - $60K,,39,3,1,3,2112.0,1594,518.0,Existing Customer
779707308,35.0,F,1,Graduate,Married,Less than $40K,Blue,18,5,1,2,7583.0,1619,5964.0,Existing Customer
711688158,47.0,M,5,Graduate,Single,$120K +,Blue,27,5,3,4,11760.0,2306,9454.0,Existing Customer
711848658,,M,3,College,Married,$60K - $80K,,17,3,3,2,,1776,483.0,Existing Customer
715855083,48.0,M,4,High School,Married,$80K - $120K,Blue,36,6,2,4,19762.0,507,19255.0,Existing Customer
778971408,36.0,M,4,Doctorate,Married,$60K - $80K,,17,5,2,4,2803.0,1848,955.0,Existing Customer
711648708,44.0,M,3,Graduate,Married,$80K - $120K,Blue,36,3,3,2,25666.0,756,24910.0,Existing Customer
713149683,44.0,F,3,College,Single,Less than $40K,Blue,24,5,1,4,9297.0,1668,7629.0,Existing Customer
771903033,36.0,F,1,Graduate,Married,Less than $40K,Blue,25,5,1,2,2999.0,1247,1752.0,Existing Customer
737925558,,M,0,Doctorate,Married,$40K - $60K,,56,3,2,2,4234.0,1893,2341.0,Existing Customer
803347908,34.0,F,1,Graduate,Single,Less than $40K,Gold,28,4,3,2,15987.0,0,15987.0,Existing Customer
817285758,,M,4,Graduate,Single,$80K - $120K,Blue,33,5,5,3,,0,16435.0,Existing Customer
711480108,37.0,M,4,High School,Married,$60K - $80K,Blue,24,3,1,4,5335.0,2145,3190.0,Existing Customer
709662708,65.0,M,1,High School,Married,$40K - $60K,,53,3,3,3,3506.0,1604,1902.0,Existing Customer
709224858,53.0,M,2,Post-Graduate,Married,$80K - $120K,Blue,36,5,1,2,,1629,1981.0,Existing Customer
821771508,32.0,M,0,High School,Married,$40K - $60K,Blue,28,5,1,2,3172.0,2055,1117.0,Existing Customer
712216533,44.0,M,5,Unknown,Single,$80K - $120K,,34,6,2,3,8206.0,763,7443.0,Existing Customer
710522433,65.0,M,0,Graduate,Married,Less than $40K,Blue,46,3,2,2,2416.0,1499,917.0,Existing Customer
779046408,60.0,M,0,Graduate,Married,$40K - $60K,Blue,41,3,2,4,,1880,578.0,Existing Customer
708595158,27.0,F,0,Graduate,Single,Less than $40K,Blue,36,6,1,2,,1598,79.0,Existing Customer
757266933,,M,2,Post-Graduate,Married,$60K - $80K,Blue,45,4,1,4,,929,10890.0,Existing Customer
816776283,42.0,M,4,High School,Unknown,$80K - $120K,Gold,37,5,1,2,34516.0,1797,32719.0,Existing Customer
719904333,29.0,M,0,Graduate,Married,$40K - $60K,Blue,36,3,3,4,1459.0,590,869.0,Existing Customer
718264233,29.0,M,0,High School,Married,$40K - $60K,,13,4,1,4,,671,787.0,Existing Customer
784798683,38.0,M,2,High School,Married,$40K - $60K,Blue,32,3,2,2,1438.3,0,1438.3,Existing Customer
710899833,36.0,M,2,Graduate,Married,$40K - $60K,,18,3,1,3,7758.0,1408,6350.0,Attrited Customer
780025908,40.0,F,2,Post-Graduate,Married,Less than $40K,Silver,30,4,2,2,10836.0,1932,8904.0,Existing Customer
713610033,47.0,M,3,Post-Graduate,Single,$60K - $80K,Blue,36,5,3,3,5062.0,1996,3066.0,Existing Customer
709364433,36.0,F,3,High School,Married,Unknown,Blue,30,6,2,2,,2173,1226.0,Existing Customer
713086908,26.0,M,0,High School,Single,$40K - $60K,Blue,36,5,2,2,2212.0,1670,542.0,Existing Customer
709793133,43.0,F,2,Unknown,Single,$40K - $60K,Blue,36,6,1,4,3186.0,2470,716.0,Existing Customer
710032608,,F,1,Graduate,Single,Less than $40K,Blue,32,3,1,3,5927.0,2320,3607.0,Existing Customer
779351208,49.0,M,2,Unknown,Single,$60K - $80K,Blue,34,4,1,4,5176.0,0,5176.0,Existing Customer
719776608,50.0,M,2,Graduate,Married,$80K - $120K,,37,3,1,3,,0,3126.0,Existing Customer
709220583,34.0,M,3,Graduate,Divorced,$80K - $120K,Blue,21,6,4,2,4670.0,0,4670.0,Existing Customer
719555733,53.0,F,2,Uneducated,Married,Unknown,Blue,36,4,3,3,2162.0,1592,570.0,Existing Customer
740852733,,M,3,High School,Married,$80K - $120K,Blue,42,4,1,2,10155.0,1805,8350.0,Existing Customer
709528308,,M,4,High School,Married,$80K - $120K,Blue,46,4,2,3,15242.0,1170,14072.0,Existing Customer
715127208,,M,3,Doctorate,Divorced,$120K +,Blue,36,4,3,2,34516.0,2517,31999.0,Existing Customer
817144458,,F,2,Graduate,Single,Less than $40K,Blue,17,5,1,2,1438.3,1228,210.3,Existing Customer
710628783,38.0,M,4,High School,Single,$80K - $120K,Gold,36,6,1,3,34516.0,1140,33376.0,Existing Customer
772145658,43.0,M,4,Uneducated,Single,$80K - $120K,,32,4,1,3,,2036,14007.0,Existing Customer
739594758,51.0,F,2,Graduate,Single,Less than $40K,Blue,44,6,3,2,,2517,664.0,Attrited Customer
789198708,58.0,M,3,Graduate,Married,$120K +,,47,3,1,2,27088.0,0,27088.0,Existing Customer
720953658,59.0,F,0,Graduate,Married,Less than $40K,,36,5,3,4,5688.0,914,4774.0,Existing Customer
771330558,51.0,M,4,High School,Married,$60K - $80K,,38,5,2,3,10462.0,1824,8638.0,Existing Customer
714078558,62.0,F,1,High School,Married,$40K - $60K,Blue,53,2,1,1,5249.0,0,5249.0,Attrited Customer
712207683,38.0,M,0,Unknown,Divorced,Less than $40K,,36,3,3,2,,684,4471.0,Existing Customer
788826408,33.0,M,1,Uneducated,Married,$120K +,,16,6,1,3,,1352,9353.0,Existing Customer
790128033,54.0,M,3,High School,Single,$80K - $120K,Blue,47,3,1,2,16494.0,1348,15146.0,Existing Customer
718082208,37.0,F,1,Graduate,Married,$40K - $60K,Blue,30,5,3,4,6469.0,2351,4118.0,Existing Customer
712037358,30.0,M,0,Unknown,Married,$60K - $80K,,23,3,3,2,5146.0,1773,3373.0,Existing Customer
711711483,61.0,M,0,High School,Married,$80K - $120K,Blue,50,4,1,3,2800.0,2448,352.0,Existing Customer
718861458,49.0,M,5,Unknown,Single,$60K - $80K,Blue,36,6,1,2,5159.0,1532,3627.0,Existing Customer
709426608,56.0,M,1,Doctorate,Married,$60K - $80K,Blue,46,5,2,4,5248.0,1816,3432.0,Existing Customer
811457058,51.0,F,3,Post-Graduate,Married,Less than $40K,Blue,46,5,3,2,5881.0,2005,3876.0,Existing Customer
773073558,44.0,F,3,Graduate,Divorced,Less than $40K,Blue,36,6,3,3,,896,571.0,Existing Customer
715937133,64.0,F,1,Uneducated,Married,$40K - $60K,Blue,52,6,2,2,4999.0,2299,2700.0,Existing Customer
713480583,46.0,F,3,High School,Married,Unknown,Blue,36,5,2,2,4668.0,0,4668.0,Existing Customer
716383683,39.0,F,2,Post-Graduate,Unknown,Less than $40K,Blue,36,4,3,4,1438.3,0,1438.3,Existing Customer
713693958,38.0,F,1,Uneducated,Single,Less than $40K,Blue,27,6,3,4,,0,8638.0,Existing Customer
715443708,53.0,M,1,Uneducated,Married,$120K +,Blue,45,5,1,3,9343.0,1286,8057.0,Existing Customer
770769483,35.0,M,2,Post-Graduate,Married,$40K - $60K,Blue,21,3,1,3,,775,1481.0,Existing Customer
789326808,26.0,M,0,College,Single,$60K - $80K,Blue,15,5,1,2,8267.0,1720,6547.0,Existing Customer
712105533,32.0,M,2,High School,Single,$40K - $60K,Blue,20,6,3,4,2235.0,1638,597.0,Existing Customer
720674133,36.0,M,1,Uneducated,Married,$40K - $60K,Blue,16,5,3,2,3735.0,2027,1708.0,Existing Customer
779216358,48.0,M,2,College,Married,$80K - $120K,Blue,38,2,2,3,,0,2111.0,Attrited Customer
717322833,55.0,M,2,Unknown,Single,$80K - $120K,Blue,36,5,2,2,10604.0,1988,8616.0,Existing Customer
710279508,52.0,M,2,Graduate,Married,$80K - $120K,,42,5,3,2,,1006,20776.0,Existing Customer
712168833,52.0,F,1,High School,Married,Less than $40K,Blue,36,6,3,3,2133.0,1469,664.0,Existing Customer
780581508,58.0,F,1,Doctorate,Single,$40K - $60K,Silver,47,5,2,4,16677.0,1590,15087.0,Existing Customer
711957708,38.0,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,4,,1591,1126.0,Existing Customer
778782858,60.0,M,1,Graduate,Single,Less than $40K,Blue,48,5,3,3,3980.0,930,3050.0,Existing Customer
712924383,55.0,M,3,Unknown,Single,$60K - $80K,Blue,36,3,2,2,8411.0,979,7432.0,Attrited Customer
709366458,,F,3,College,Married,Less than $40K,Blue,36,3,2,4,2227.0,1394,833.0,Existing Customer
796990908,35.0,M,3,Post-Graduate,Single,$80K - $120K,,29,5,3,2,34516.0,1872,32644.0,Existing Customer
715702758,38.0,F,4,Graduate,Married,Less than $40K,Blue,36,4,3,3,1860.0,0,1860.0,Existing Customer
788974608,48.0,M,3,Graduate,Unknown,$60K - $80K,Blue,35,5,1,3,2829.0,2342,487.0,Existing Customer
714790008,38.0,F,1,Unknown,Single,Less than $40K,,36,3,2,3,3764.0,0,3764.0,Existing Customer
787438983,43.0,M,3,College,Single,$40K - $60K,Blue,23,6,2,2,4559.0,1664,2895.0,Existing Customer
713834358,36.0,F,2,Post-Graduate,Married,Less than $40K,Blue,25,5,3,4,4701.0,1492,3209.0,Existing Customer
710084883,34.0,M,2,College,Married,$80K - $120K,Blue,22,4,2,4,1631.0,0,1631.0,Existing Customer
710736558,39.0,F,2,Unknown,Married,Unknown,Blue,36,4,3,4,8096.0,1474,6622.0,Existing Customer
788915283,43.0,F,2,College,Single,Less than $40K,Blue,29,5,1,2,2304.0,1589,715.0,Existing Customer
714916758,48.0,F,2,Uneducated,Married,$40K - $60K,Blue,36,3,3,2,5210.0,0,5210.0,Existing Customer
789611283,44.0,M,4,Graduate,Married,$40K - $60K,Blue,38,5,2,3,5452.0,2091,3361.0,Existing Customer
773288958,38.0,M,1,Graduate,Married,$60K - $80K,,31,6,3,3,,1473,6002.0,Existing Customer
811721133,62.0,M,1,High School,Married,$40K - $60K,,56,5,3,3,,1242,1117.0,Existing Customer
813961233,,M,0,Unknown,Single,$80K - $120K,Blue,25,5,2,2,,1676,2561.0,Existing Customer
783020958,39.0,M,3,Unknown,Married,$80K - $120K,,33,6,6,4,18582.0,794,17788.0,Existing Customer
715764483,53.0,F,3,High School,Unknown,Less than $40K,Blue,37,3,2,4,7202.0,974,6228.0,Existing Customer
798110358,64.0,F,1,High School,Married,$40K - $60K,,56,4,2,4,1438.3,0,1438.3,Existing Customer
715745508,51.0,F,4,Graduate,Single,Unknown,Blue,34,3,1,2,11221.0,1279,9942.0,Existing Customer
714350658,32.0,M,1,Graduate,Single,Unknown,Blue,26,6,3,4,18889.0,1880,17009.0,Existing Customer
826478958,52.0,M,1,College,Married,$80K - $120K,Blue,48,4,3,3,2066.0,1601,465.0,Existing Customer
719127558,43.0,M,2,High School,Divorced,$80K - $120K,,31,6,2,4,,1075,33441.0,Existing Customer
712454958,40.0,M,5,Graduate,Single,$60K - $80K,,27,6,1,2,2742.0,1416,1326.0,Existing Customer
718561458,54.0,M,1,High School,Married,$60K - $80K,Blue,36,4,1,4,20050.0,1225,18825.0,Existing Customer
822984108,34.0,F,4,High School,Single,Less than $40K,Blue,30,4,1,3,3046.0,2279,767.0,Existing Customer
719469333,33.0,F,1,High School,Single,Less than $40K,Blue,25,6,3,4,,695,5498.0,Existing Customer
720871383,36.0,M,2,Graduate,Married,$80K - $120K,Blue,28,5,3,3,5634.0,1996,3638.0,Existing Customer
788827308,,M,1,Graduate,Married,Less than $40K,Blue,50,6,2,4,,1574,2933.0,Existing Customer
710180958,43.0,M,3,High School,Single,$40K - $60K,Blue,33,5,2,3,3040.0,2517,523.0,Existing Customer
778346283,53.0,M,0,Graduate,Married,$120K +,Blue,33,4,3,3,21006.0,1905,19101.0,Existing Customer
787547208,48.0,F,3,College,Single,Less than $40K,Blue,38,3,3,4,7326.0,1710,5616.0,Existing Customer
714983283,39.0,F,3,High School,Single,Less than $40K,Blue,36,6,1,3,3651.0,0,3651.0,Attrited Customer
789344358,,F,1,Unknown,Married,Less than $40K,,47,4,1,3,3416.0,2468,948.0,Existing Customer
710406633,51.0,F,3,Uneducated,Married,Unknown,,36,3,3,2,3664.0,0,3664.0,Attrited Customer
767653233,48.0,M,3,Graduate,Married,$60K - $80K,Blue,42,6,1,3,,930,5155.0,Existing Customer
719461008,51.0,M,2,High School,Married,$60K - $80K,Blue,38,5,3,2,,1748,20584.0,Existing Customer
789731433,26.0,F,0,Unknown,Single,Less than $40K,Blue,13,4,2,4,,1390,673.0,Existing Customer
775198608,38.0,F,2,Graduate,Married,Less than $40K,Blue,32,5,3,3,4429.0,0,4429.0,Existing Customer
717567333,35.0,M,3,Graduate,Married,$60K - $80K,Blue,26,6,3,2,3991.0,1982,2009.0,Existing Customer
772794108,46.0,F,3,Doctorate,Single,Less than $40K,,36,5,1,4,2201.0,651,1550.0,Existing Customer
712072908,48.0,M,4,College,Single,$80K - $120K,Blue,36,4,3,2,2852.0,736,2116.0,Existing Customer
709328733,49.0,F,2,Uneducated,Married,Less than $40K,Blue,37,6,3,3,,2459,7264.0,Existing Customer
788107683,35.0,M,4,High School,Married,$40K - $60K,,27,6,2,3,,1318,4007.0,Existing Customer
713757633,65.0,F,0,Unknown,Married,$40K - $60K,Blue,56,3,2,4,7427.0,1303,6124.0,Existing Customer
713279808,53.0,M,2,Unknown,Married,$60K - $80K,Blue,36,6,3,3,5619.0,1310,4309.0,Existing Customer
712440483,,F,2,Uneducated,Married,Less than $40K,,44,3,1,3,5413.0,1836,3577.0,Existing Customer
715078383,64.0,F,0,Graduate,Married,Unknown,,36,3,1,3,7646.0,1010,6636.0,Existing Customer
709214358,39.0,F,3,Graduate,Divorced,Unknown,Blue,30,3,3,2,2420.0,1422,998.0,Existing Customer
778399008,50.0,M,0,High School,Married,$80K - $120K,Blue,30,3,4,2,,0,4252.0,Existing Customer
811534983,54.0,F,3,Graduate,Married,Less than $40K,Blue,49,5,2,4,2031.0,1069,962.0,Existing Customer
719728383,38.0,F,4,Graduate,Married,Unknown,Blue,28,4,1,2,6861.0,1598,5263.0,Existing Customer
718726833,39.0,M,1,High School,Married,$80K - $120K,Blue,28,4,2,4,,0,3327.0,Existing Customer
780605508,53.0,M,1,Unknown,Married,$40K - $60K,Blue,41,5,1,3,2885.0,1433,1452.0,Existing Customer
719450508,53.0,M,2,High School,Married,$120K +,Blue,41,4,3,3,7272.0,2037,5235.0,Existing Customer
711213108,32.0,M,1,College,Divorced,$80K - $120K,Blue,36,5,3,4,34516.0,0,34516.0,Existing Customer
708488208,57.0,F,3,Uneducated,Married,Less than $40K,,47,5,3,3,,1922,593.0,Existing Customer
717206508,65.0,F,0,High School,Married,Less than $40K,Blue,36,3,2,2,2798.0,1806,992.0,Existing Customer
821836008,,M,2,Uneducated,Single,$80K - $120K,,53,5,2,4,34516.0,2099,32417.0,Existing Customer
807244983,65.0,F,0,College,Married,Less than $40K,Blue,56,6,1,2,1438.3,680,758.3,Existing Customer
821872758,65.0,M,0,High School,Single,Less than $40K,Silver,56,4,2,4,12609.0,2517,10092.0,Existing Customer
809959683,55.0,M,2,College,Married,$80K - $120K,Blue,50,4,2,4,19159.0,2108,17051.0,Existing Customer
715079208,54.0,M,1,College,Married,$80K - $120K,Blue,42,4,1,4,9642.0,2517,7125.0,Existing Customer
767049258,44.0,M,4,High School,Single,$120K +,Blue,37,5,3,3,8396.0,1672,6724.0,Existing Customer
709579383,,M,1,Uneducated,Married,$80K - $120K,Blue,50,5,3,2,6978.0,1148,5830.0,Existing Customer
781923483,53.0,F,1,College,Married,$40K - $60K,Blue,47,3,3,4,2459.0,1733,726.0,Existing Customer
718654533,33.0,F,1,High School,Single,Less than $40K,Silver,24,5,2,2,12956.0,0,12956.0,Existing Customer
716169258,47.0,F,5,Graduate,Married,Less than $40K,,39,3,3,4,7128.0,1560,5568.0,Existing Customer
713908683,51.0,M,1,Unknown,Single,$80K - $120K,,41,6,2,2,18749.0,1314,17435.0,Existing Customer
708212658,38.0,F,3,Graduate,Married,Less than $40K,,18,6,3,2,2193.0,1260,933.0,Existing Customer
756013833,,M,3,Doctorate,Married,$80K - $120K,Blue,50,3,2,3,4522.0,1861,2661.0,Existing Customer
719358333,36.0,M,4,Uneducated,Married,$40K - $60K,Blue,28,3,1,4,2157.0,574,1583.0,Existing Customer
713735508,,M,3,Uneducated,Married,$80K - $120K,Blue,25,3,1,2,11927.0,675,11252.0,Existing Customer
805259733,55.0,F,2,Unknown,Married,Unknown,Blue,50,6,1,4,11341.0,0,11341.0,Existing Customer
738749733,57.0,F,4,Doctorate,Married,Unknown,Blue,47,4,3,3,7345.0,1814,5531.0,Existing Customer
814833408,56.0,M,2,Doctorate,Married,$60K - $80K,,51,3,3,4,6036.0,1409,4627.0,Existing Customer
719182308,38.0,F,2,High School,Single,Less than $40K,Blue,27,6,1,3,,1567,529.0,Existing Customer
818497758,54.0,F,3,Graduate,Married,Less than $40K,Blue,49,4,1,3,1906.0,1271,635.0,Existing Customer
719518308,48.0,M,2,Unknown,Unknown,$80K - $120K,Blue,35,5,2,4,5039.0,0,5039.0,Existing Customer
709991883,53.0,M,1,Graduate,Married,$80K - $120K,Blue,42,2,1,2,,1147,5067.0,Attrited Customer
770901258,30.0,F,1,Graduate,Married,Less than $40K,Blue,17,3,1,3,1512.0,810,702.0,Existing Customer
711499158,47.0,M,2,Uneducated,Married,$80K - $120K,Silver,38,4,3,4,34516.0,733,33783.0,Existing Customer
720445533,60.0,F,1,College,Married,Less than $40K,,53,4,3,3,3346.0,922,2424.0,Existing Customer
809951133,54.0,M,3,College,Single,$120K +,,49,3,2,3,,0,34516.0,Attrited Customer
714657108,37.0,F,2,Uneducated,Married,Less than $40K,Blue,28,5,2,4,6660.0,1362,5298.0,Existing Customer
789048858,32.0,F,1,Post-Graduate,Married,Less than $40K,Blue,20,5,2,3,2234.0,1865,369.0,Existing Customer
771816408,44.0,F,4,Uneducated,Married,Less than $40K,Blue,33,5,4,2,9671.0,704,8967.0,Existing Customer
798158808,,F,1,College,Single,$40K - $60K,Blue,47,5,3,2,6605.0,1479,5126.0,Existing Customer
787685658,43.0,M,2,High School,Divorced,$80K - $120K,Blue,33,4,3,2,3083.0,1898,1185.0,Existing Customer
720141408,49.0,F,2,Graduate,Single,Less than $40K,,31,5,1,2,5456.0,951,4505.0,Attrited Customer
788699808,,F,4,Unknown,Single,Unknown,Blue,14,4,1,2,4394.0,0,4394.0,Existing Customer
708216108,56.0,F,1,College,Married,$40K - $60K,Blue,44,5,1,4,4088.0,1557,2531.0,Existing Customer
715074258,26.0,F,0,Graduate,Single,$40K - $60K,Blue,36,5,3,3,3930.0,0,3930.0,Existing Customer
771653583,58.0,M,1,High School,Married,$60K - $80K,Blue,46,3,2,4,4188.0,1147,3041.0,Existing Customer
717374358,33.0,M,1,Unknown,Married,$60K - $80K,Blue,22,3,3,0,3637.0,1998,1639.0,Existing Customer
720836808,35.0,M,3,High School,Single,$80K - $120K,Blue,28,4,2,2,11521.0,1147,10374.0,Existing Customer
818701383,37.0,M,3,High School,Married,$60K - $80K,Blue,32,6,2,2,2253.0,1667,586.0,Existing Customer
717277833,27.0,F,1,Graduate,Single,Unknown,Blue,13,6,2,4,,2080,259.0,Existing Customer
778137108,43.0,M,4,High School,Single,$80K - $120K,Blue,37,6,1,2,30503.0,2517,27986.0,Existing Customer
720973833,49.0,M,2,Graduate,Divorced,$60K - $80K,Blue,36,5,3,2,4596.0,0,4596.0,Existing Customer
768490458,49.0,M,2,Uneducated,Married,$80K - $120K,Blue,43,1,3,3,5701.0,2517,3184.0,Attrited Customer
751487358,39.0,F,3,Graduate,Married,Less than $40K,Blue,32,5,6,3,3221.0,0,3221.0,Existing Customer
712742808,41.0,F,3,Uneducated,Married,Less than $40K,Blue,29,5,3,3,,1142,1880.0,Existing Customer
712820208,32.0,F,0,High School,Divorced,Less than $40K,,36,5,2,4,,1609,1090.0,Existing Customer
794649858,58.0,F,1,Uneducated,Married,Less than $40K,Blue,39,3,3,3,2210.0,1624,586.0,Existing Customer
755262933,56.0,M,2,Post-Graduate,Married,$60K - $80K,Blue,49,5,3,4,1438.3,0,1438.3,Existing Customer
709541433,37.0,M,2,Graduate,Married,Less than $40K,Blue,36,3,3,4,2041.0,1687,354.0,Existing Customer
820622433,39.0,M,1,High School,Married,$120K +,Blue,34,4,2,2,3250.0,1698,1552.0,Existing Customer
712586583,26.0,F,0,Graduate,Single,$40K - $60K,Blue,13,6,3,4,,1101,542.0,Existing Customer
